Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;User ID;Group ID;File Size;Filename
18/01/22;00:55:22.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:22.2796080370;644;1000;1002;79;./.git/objects/d4/b56f5886eaa6217ebc261b69bd103986ce4d9c
18/01/22;00:52:01.0516131620;18/01/22;00:55:24.3876079830;18/01/22;00:55:24.3876079830;755;1000;1002;172;./.git/objects/d9
18/01/22;00:52:01.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:01.0516131620;644;1000;1002;545;./.git/objects/d9/index.html
18/01/22;00:55:23.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:23.3716080090;644;1000;1002;619;./.git/objects/d9/ee2c6f0ae76c82d3c89d38475f34292b401bf4
18/01/22;00:55:24.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:24.3956079830;644;1000;1002;235;./.git/objects/d9/f07d71f61518ff1a0f4f1f72e06215793281f4
18/01/22;00:52:02.1276131350;18/01/22;00:55:24.4156079820;18/01/22;00:55:24.4156079820;755;1000;1002;96;./.git/objects/da
18/01/22;00:52:02.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:02.1316131350;644;1000;1002;444;./.git/objects/da/index.html
18/01/22;00:55:24.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:24.4196079820;644;1000;1002;200;./.git/objects/da/3fdf1fd34d7a31c68b113f00dc223a719bbf11
18/01/22;00:52:03.1636131090;18/01/22;00:55:24.4436079820;18/01/22;00:55:24.4436079820;755;1000;1002;96;./.git/objects/dc
18/01/22;00:52:03.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:03.1676131090;644;1000;1002;444;./.git/objects/dc/index.html
18/01/22;00:55:24.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:24.4516079810;644;1000;1002;270;./.git/objects/dc/e69804929746fd0f064b4ae61f41f7e703dfb8
18/01/22;00:52:04.2396130810;18/01/22;00:55:25.5076079540;18/01/22;00:55:25.5076079540;755;1000;1002;96;./.git/objects/e2
18/01/22;00:52:04.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:04.2396130810;644;1000;1002;444;./.git/objects/e2/index.html
18/01/22;00:55:25.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:25.5076079540;644;1000;1002;1222;./.git/objects/e2/cdc7bc3e9e9f07fb43ba212e45b3a647be4a9e
18/01/22;00:52:04.3236130790;18/01/22;00:55:27.5556079020;18/01/22;00:55:27.5556079020;755;1000;1002;172;./.git/objects/e4
18/01/22;00:52:04.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:04.3236130790;644;1000;1002;545;./.git/objects/e4/index.html
18/01/22;00:55:26.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:26.5396079280;644;1000;1002;214;./.git/objects/e4/24bcae539ff820aedba392bcfc728a0312ce8c
18/01/22;00:55:27.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:27.5596079020;644;1000;1002;372;./.git/objects/e4/3fa13b2002272fa61bb7bb4a968da36f3e4286
18/01/22;00:52:05.3836130520;18/01/22;00:55:28.5996078760;18/01/22;00:55:28.5996078760;755;1000;1002;96;./.git/objects/e5
18/01/22;00:52:05.0000000000;17/01/22;16:42:26.0000000000;18/01/22;00:52:05.3836130520;644;1000;1002;444;./.git/objects/e5/index.html
18/01/22;00:55:28.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:28.6036078760;644;1000;1002;696;./.git/objects/e5/c150fb43806ce5a0fca41f9d654110518b4a16
18/01/22;00:52:06.4396130250;18/01/22;00:55:29.7036078480;18/01/22;00:55:29.7036078480;755;1000;1002;96;./.git/objects/e6
18/01/22;00:52:06.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:06.4396130250;644;1000;1002;444;./.git/objects/e6/index.html
18/01/22;00:55:29.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:29.7076078470;644;1000;1002;296;./.git/objects/e6/d0d527a2f2082eb72f0a8c6824ba3e65c5bc38
18/01/22;00:52:07.4796129990;18/01/22;00:55:30.8076078190;18/01/22;00:55:30.8076078190;755;1000;1002;96;./.git/objects/e8
18/01/22;00:52:07.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:07.4876129980;644;1000;1002;444;./.git/objects/e8/index.html
18/01/22;00:55:30.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:30.8076078190;644;1000;1002;358;./.git/objects/e8/b2e01d54daa121f230467a60b057521a7d78d7
18/01/22;00:52:08.7036129680;18/01/22;00:55:32.9396077650;18/01/22;00:55:32.9396077650;755;1000;1002;172;./.git/objects/ec
18/01/22;00:52:08.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:08.7076129670;644;1000;1002;545;./.git/objects/ec/index.html
18/01/22;00:55:31.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:31.8916077920;644;1000;1002;2127;./.git/objects/ec/3f4a9a166b6deaca049ab28e2b10dfb1ec0b03
18/01/22;00:55:32.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:32.9436077650;644;1000;1002;263;./.git/objects/ec/6c81cc049cc36d4b519c6031f2d8cdbfccf45b
18/01/22;00:52:09.7436129410;18/01/22;00:55:33.9716077390;18/01/22;00:55:33.9716077390;755;1000;1002;96;./.git/objects/f1
18/01/22;00:52:09.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:09.7476129410;644;1000;1002;444;./.git/objects/f1/index.html
18/01/22;00:55:33.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:33.9756077390;644;1000;1002;200;./.git/objects/f1/b6f18ed7c41681e01e750e605d14479dd1a8bb
18/01/22;00:52:10.9556129100;18/01/22;00:55:35.0116077120;18/01/22;00:55:35.0116077120;755;1000;1002;96;./.git/objects/f4
18/01/22;00:52:10.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:10.9596129100;644;1000;1002;444;./.git/objects/f4/index.html
18/01/22;00:55:35.0000000000;17/01/22;16:42:43.0000000000;18/01/22;00:55:35.0156077120;644;1000;1002;164;./.git/objects/f4/575ba4a17fab32ce6cd3620a4f085acdf1978b
18/01/22;00:52:12.0716128820;18/01/22;00:55:36.0956076850;18/01/22;00:55:36.0956076850;755;1000;1002;96;./.git/objects/f8
18/01/22;00:52:12.0000000000;17/01/22;16:42:27.0000000000;18/01/22;00:52:12.0796128820;644;1000;1002;444;./.git/objects/f8/index.html
18/01/22;00:55:36.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:36.0956076850;644;1000;1002;401;./.git/objects/f8/e6716799f65d229d3eadf3042c34e5b364dbe8
18/01/22;00:52:12.1316128800;18/01/22;00:55:38.2436076300;18/01/22;00:55:38.2436076300;755;1000;1002;172;./.git/objects/fe
18/01/22;00:52:12.0000000000;17/01/22;16:42:28.0000000000;18/01/22;00:52:12.1316128800;644;1000;1002;545;./.git/objects/fe/index.html
18/01/22;00:55:37.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:37.1796076570;644;1000;1002;352;./.git/objects/fe/68494f83609a80cd4bcf58ba7150c56f49daec
18/01/22;00:55:38.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:38.2476076300;644;1000;1002;753;./.git/objects/fe/df13d59d4d822a3201e351f6a8aa4d1f7696e7
18/01/22;00:52:12.2076128780;18/01/22;00:55:41.3476075510;18/01/22;00:55:41.3476075510;755;1000;1002;248;./.git/objects/ff
18/01/22;00:52:12.0000000000;17/01/22;16:42:28.0000000000;18/01/22;00:52:12.2076128780;644;1000;1002;646;./.git/objects/ff/index.html
18/01/22;00:55:39.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:39.2956076030;644;1000;1002;838;./.git/objects/ff/501a4d15be5ae87a195c45410daa8cfa71532e
18/01/22;00:55:40.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:40.3316075770;644;1000;1002;1015;./.git/objects/ff/b0353f9d566cb8b7e19ac03a55599b02f5df1f
18/01/22;00:55:41.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:41.3516075510;644;1000;1002;286;./.git/objects/ff/d8c1afae6a2b50c1f8ff489c8416062a47e024
18/01/22;00:52:13.3316128500;18/01/22;00:52:13.3316128500;18/01/22;00:52:13.3316128500;755;1000;1002;20;./.git/objects/info
18/01/22;00:52:13.0000000000;17/01/22;16:42:28.0000000000;18/01/22;00:52:13.3356128500;644;1000;1002;347;./.git/objects/info/index.html
18/01/22;00:52:14.4556128210;18/01/22;00:52:14.4556128210;18/01/22;00:52:14.4556128210;755;1000;1002;20;./.git/objects/pack
18/01/22;00:52:14.0000000000;17/01/22;16:42:28.0000000000;18/01/22;00:52:14.4556128210;644;1000;1002;347;./.git/objects/pack/index.html
18/01/22;00:49:56.7236163290;18/01/22;00:52:15.5716127930;18/01/22;00:52:15.5716127930;755;1000;1002;38;./.git/refs
18/01/22;00:49:56.0000000000;17/01/22;16:42:14.0000000000;18/01/22;00:49:56.7356163290;644;1000;1002;403;./.git/refs/index.html
18/01/22;00:52:14.5116128200;18/01/22;00:55:42.4636075230;18/01/22;00:55:42.4636075230;755;1000;1002;32;./.git/refs/heads
18/01/22;00:52:14.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:14.5116128200;644;1000;1002;380;./.git/refs/heads/index.html
18/01/22;00:55:42.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:42.4636075230;644;1000;1002;41;./.git/refs/heads/master
18/01/22;00:52:15.5716127930;18/01/22;00:52:15.5716127930;18/01/22;00:52:15.5716127930;755;1000;1002;20;./.git/refs/tags
18/01/22;00:52:15.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:15.5716127930;644;1000;1002;341;./.git/refs/tags/index.html
18/01/22;00:49:28.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:28.7796170410;644;1000;1002;12288;./.helloworld.nasm.swp
18/01/22;00:49:29.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:29.8476170140;644;1000;1002;4096;./.helloworld_minified.nasm.swn
18/01/22;00:49:30.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:30.8956169870;644;1000;1002;4096;./.helloworld_minified.nasm.swo
18/01/22;00:49:32.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:32.0356169580;644;1000;1002;12288;./.helloworld_minified_jcp.nasm.swp
18/01/22;00:49:33.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:33.1156169310;644;1000;1002;12288;./.helloworld_minified_stack.nasm.swp
18/01/22;00:49:34.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:34.2116169030;644;1000;1002;4096;./.helloworld_minified_stack.swp
18/01/22;00:49:35.3916168730;18/01/22;07:20:54.3919928450;18/01/22;07:20:54.3919928450;755;1000;1002;812;./codes
18/01/22;00:49:35.0000000000;17/01/22;16:42:12.0000000000;18/01/22;00:49:35.3956168730;644;1000;1002;1994;./codes/index.html
18/01/22;00:49:57.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:49:57.8476163010;644;1000;1002;12288;./codes/.Datatypes.nasm.swp
18/01/22;00:49:58.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:49:58.9116162740;644;1000;1002;12288;./codes/.execve-stack.nasm.swp
18/01/22;00:50:00.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:50:00.0156162460;644;1000;1002;685;./codes/.gdb_history
18/01/22;00:50:02.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:50:02.2596161880;644;1000;1002;735;./codes/Arithmetic.nasm
18/01/22;00:50:03.0000000000;18/01/22;07:19:58.0839942790;18/01/22;07:19:58.0839942790;644;1000;1002;2496;./codes/Arithmetic.o
18/01/22;00:50:04.8796161220;18/01/22;00:52:26.6156125110;18/01/22;00:52:26.6156125110;755;1000;1002;244;./codes/assignments
18/01/22;00:50:04.0000000000;17/01/22;16:42:15.0000000000;18/01/22;00:50:04.8796161220;644;1000;1002;860;./codes/assignments/index.html
18/01/22;00:52:16.6436127650;18/01/22;00:55:52.2356072740;18/01/22;00:55:52.2356072740;755;1000;1002;292;./codes/assignments/bind_with_password
18/01/22;00:52:16.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:16.6556127650;644;1000;1002;882;./codes/assignments/bind_with_password/index.html
18/01/22;00:55:43.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:43.5916074940;644;1000;1002;12288;./codes/assignments/bind_with_password/.bind_tcp_shellcode.nasm.swn
18/01/22;00:55:44.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:44.6956074660;644;1000;1002;12288;./codes/assignments/bind_with_password/.helper.c.swp
18/01/22;00:55:45.0000000000;17/01/22;16:42:44.0000000000;18/01/22;07:27:42.8719824400;755;1000;1002;5960;./codes/assignments/bind_with_password/bind_tcp_shellcode
18/01/22;00:55:46.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:46.9436074080;644;1000;1002;899;./codes/assignments/bind_with_password/bind_tcp_shellcode.nasm
18/01/22;00:55:47.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:47.9876073820;644;1000;1002;2272;./codes/assignments/bind_with_password/bind_tcp_shellcode.o
18/01/22;00:55:49.0000000000;17/01/22;16:42:44.0000000000;18/01/22;07:27:42.8719824400;755;1000;1002;16832;./codes/assignments/bind_with_password/helper
18/01/22;00:55:50.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:50.1276073270;644;1000;1002;321;./codes/assignments/bind_with_password/helper.c
18/01/22;00:55:51.0000000000;17/01/22;16:42:44.0000000000;18/01/22;07:27:42.8719824400;755;1000;1002;16472;./codes/assignments/bind_with_password/shellcode
18/01/22;00:55:52.0000000000;17/01/22;16:42:44.0000000000;18/01/22;00:55:52.2396072740;644;1000;1002;815;./codes/assignments/bind_with_password/shellcode.c
18/01/22;00:52:17.7516127370;18/01/22;00:55:59.7596070820;18/01/22;00:55:59.7596070820;755;1000;1002;260;./codes/assignments/crypters
18/01/22;00:52:17.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:17.7516127370;644;1000;1002;782;./codes/assignments/crypters/index.html
18/01/22;00:55:53.0000000000;17/01/22;16:42:45.0000000000;18/01/22;00:55:53.3556072450;644;1000;1002;12288;./codes/assignments/crypters/.aes_decrypt.py.swo
18/01/22;00:55:54.0000000000;17/01/22;16:42:45.0000000000;18/01/22;00:55:54.4276072180;644;1000;1002;12288;./codes/assignments/crypters/.blowfish_decrypt.py.swp
18/01/22;00:55:55.4916071910;18/01/22;00:56:44.9356059310;18/01/22;00:56:44.9356059310;755;1000;1002;66;./codes/assignments/crypters/__pycache__
18/01/22;00:55:55.0000000000;17/01/22;16:42:45.0000000000;18/01/22;00:55:55.4956071910;644;1000;1002;460;./codes/assignments/crypters/__pycache__/index.html
18/01/22;00:56:44.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:44.9396059310;644;1000;1002;1067;./codes/assignments/crypters/__pycache__/blowfish.cpython-38.pyc
18/01/22;00:55:56.0000000000;17/01/22;16:42:45.0000000000;18/01/22;07:25:33.5319857340;755;1000;1002;1236;./codes/assignments/crypters/aes_decrypt.py
18/01/22;00:55:57.0000000000;17/01/22;16:42:45.0000000000;18/01/22;07:25:33.5319857340;755;1000;1002;933;./codes/assignments/crypters/aes_encrypt.py
18/01/22;00:55:58.0000000000;17/01/22;16:42:45.0000000000;18/01/22;07:25:33.5319857340;755;1000;1002;1703;./codes/assignments/crypters/blowfish_decrypt.py
18/01/22;00:55:59.0000000000;17/01/22;16:42:45.0000000000;18/01/22;07:25:33.5319857340;755;1000;1002;1590;./codes/assignments/crypters/blowfish_encrypt.py
18/01/22;00:52:18.9156127070;18/01/22;00:56:13.5996067290;18/01/22;00:56:13.5996067290;755;1000;1002;378;./codes/assignments/egghunter
18/01/22;00:52:18.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:18.9236127070;644;1000;1002;1100;./codes/assignments/egghunter/index.html
18/01/22;00:56:00.0000000000;17/01/22;16:42:45.0000000000;18/01/22;00:56:00.8436070540;644;1000;1002;4096;./codes/assignments/egghunter/.egg.n.swp
18/01/22;00:56:01.0000000000;17/01/22;16:42:45.0000000000;18/01/22;00:56:01.8996070270;644;1000;1002;4096;./codes/assignments/egghunter/.egg_shellcode.nasm.swm
18/01/22;00:56:01.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:01.9316070270;644;1000;1002;4096;./codes/assignments/egghunter/.egg_shellcode.nasm.swn
18/01/22;00:56:02.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:02.9916070000;644;1000;1002;4096;./codes/assignments/egghunter/.egg_shellcode.nasm.swo
18/01/22;00:56:04.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:04.0516069730;644;1000;1002;12288;./codes/assignments/egghunter/.sh.c.swp
18/01/22;00:56:05.0000000000;17/01/22;16:42:46.0000000000;18/01/22;07:27:56.0839821030;755;1000;1002;5792;./codes/assignments/egghunter/egg_shellcode
18/01/22;00:56:06.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:06.1476069190;644;1000;1002;336;./codes/assignments/egghunter/egg_shellcode.nasm
18/01/22;00:56:07.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:07.1916068930;644;1000;1002;2112;./codes/assignments/egghunter/egg_shellcode.o
18/01/22;00:56:08.0000000000;17/01/22;16:42:46.0000000000;18/01/22;07:27:56.0839821030;755;1000;1002;19640;./codes/assignments/egghunter/sh
18/01/22;00:56:08.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:08.3316068640;644;1000;1002;596;./codes/assignments/egghunter/sh.c
18/01/22;00:56:09.0000000000;17/01/22;16:42:46.0000000000;18/01/22;07:27:56.0839821030;755;1000;1002;18952;./codes/assignments/egghunter/shellcode
18/01/22;00:56:10.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:10.4676068090;644;1000;1002;565;./codes/assignments/egghunter/shellcode.c
18/01/22;00:56:11.0000000000;17/01/22;16:42:46.0000000000;18/01/22;07:27:56.0839821030;755;1000;1002;5728;./codes/assignments/egghunter/test
18/01/22;00:56:12.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:12.5436067560;644;1000;1002;213;./codes/assignments/egghunter/test.nasm
18/01/22;00:56:13.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:13.5996067290;644;1000;1002;2032;./codes/assignments/egghunter/test.o
18/01/22;00:52:19.9756126800;24/03/22;09:52:30.9040310630;24/03/22;09:52:30.9040310630;755;1000;1002;288;./codes/assignments/encoders
18/01/22;00:52:19.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:19.9756126800;644;1000;1002;983;./codes/assignments/encoders/index.html
18/01/22;00:56:14.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:14.6796067020;644;1000;1002;12288;./codes/assignments/encoders/.enc.py.swp
18/01/22;00:56:15.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:15.8836066710;644;1000;1002;12288;./codes/assignments/encoders/.enc2.py.swp
18/01/22;00:56:16.0000000000;17/01/22;16:42:46.0000000000;18/01/22;00:56:16.0036066680;644;1000;1002;12288;./codes/assignments/encoders/.encoder.py.swl
18/01/22;00:56:17.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:17.0556066410;644;1000;1002;306;./codes/assignments/encoders/enc2.py
18/01/22;00:56:18.0000000000;17/01/22;16:42:47.0000000000;18/01/22;07:26:02.5719849940;755;1000;1002;424;./codes/assignments/encoders/encode
18/01/22;00:56:19.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:19.2476065860;644;1000;1002;545;./codes/assignments/encoders/encode.nasm
18/01/22;00:56:20.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:20.3636065570;644;1000;1002;2256;./codes/assignments/encoders/encode.o
18/01/22;00:56:21.0000000000;17/01/22;16:42:47.0000000000;18/01/22;07:26:02.5719849940;755;1000;1002;424;./codes/assignments/encoders/encode2
18/01/22;00:56:21.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:21.5476065270;644;1000;1002;497;./codes/assignments/encoders/encode2.nasm
18/01/22;00:56:22.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:22.6676064980;644;1000;1002;2192;./codes/assignments/encoders/encode2.o
18/01/22;00:56:24.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:24.8156064440;644;1000;1002;106;./codes/assignments/encoders/README
18/01/22;00:56:25.0000000000;17/01/22;16:42:47.0000000000;18/01/22;07:26:02.5719849940;755;1000;1002;18920;./codes/assignments/encoders/shellcode
18/01/22;00:56:26.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:26.9356063900;644;1000;1002;436;./codes/assignments/encoders/shellcode.c
24/03/22;09:52:30.9040310630;24/03/22;09:52:30.9040310630;24/03/22;09:52:30.9040310630;644;1000;1002;921;./codes/assignments/encoders/encoder.py
18/01/22;00:52:20.0000000000;17/01/22;16:42:29.0000000000;18/01/22;07:25:20.2919860710;755;1000;1002;141;./codes/assignments/gcomp
18/01/22;00:52:21.0000000000;17/01/22;16:42:29.0000000000;18/01/22;07:25:20.2919860710;755;1000;1002;158;./codes/assignments/installer
18/01/22;00:52:22.3956126190;18/01/22;00:56:29.1196063340;18/01/22;00:56:29.1196063340;755;1000;1002;26;./codes/assignments/msfvenom
18/01/22;00:52:22.0000000000;17/01/22;16:42:29.0000000000;18/01/22;00:52:22.3956126190;644;1000;1002;452;./codes/assignments/msfvenom/index.html
18/01/22;00:56:28.0076063620;18/01/22;00:56:46.1276059010;18/01/22;00:56:46.1276059010;755;1000;1002;60;./codes/assignments/msfvenom/1
18/01/22;00:56:28.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:28.0076063620;644;1000;1002;459;./codes/assignments/msfvenom/1/index.html
18/01/22;00:56:45.0000000000;17/01/22;16:42:49.0000000000;18/01/22;07:29:37.8439795110;755;1000;1002;18920;./codes/assignments/msfvenom/1/shellcode
18/01/22;00:56:46.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:46.1316059010;644;1000;1002;288;./codes/assignments/msfvenom/1/shellcode.c
18/01/22;00:56:29.0596063360;18/01/22;00:56:48.2196058480;18/01/22;00:56:48.2196058480;755;1000;1002;60;./codes/assignments/msfvenom/2
18/01/22;00:56:29.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:29.0596063360;644;1000;1002;459;./codes/assignments/msfvenom/2/index.html
18/01/22;00:56:47.0000000000;17/01/22;16:42:49.0000000000;18/01/22;07:29:41.8679794080;755;1000;1002;18928;./codes/assignments/msfvenom/2/shellcode
18/01/22;00:56:48.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:48.2236058470;644;1000;1002;475;./codes/assignments/msfvenom/2/shellcode.c
18/01/22;00:56:29.1196063340;18/01/22;00:57:01.0356055210;18/01/22;00:57:01.0356055210;755;1000;1002;236;./codes/assignments/msfvenom/3
18/01/22;00:56:29.0000000000;17/01/22;16:42:47.0000000000;18/01/22;00:56:29.1196063340;644;1000;1002;885;./codes/assignments/msfvenom/3/index.html
18/01/22;00:56:49.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:49.3076058200;644;1000;1002;12288;./codes/assignments/msfvenom/3/.bind.nasm.swp
18/01/22;00:56:50.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:50.3396057940;644;1000;1002;12288;./codes/assignments/msfvenom/3/.reverse.nasm.swp
18/01/22;00:56:51.0000000000;17/01/22;16:42:49.0000000000;18/01/22;07:29:54.0759790980;755;1000;1002;5912;./codes/assignments/msfvenom/3/bind
18/01/22;00:56:52.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:52.4676057390;644;1000;1002;892;./codes/assignments/msfvenom/3/bind.nasm
18/01/22;00:56:53.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:53.5196057130;644;1000;1002;2224;./codes/assignments/msfvenom/3/bind.o
18/01/22;00:56:54.0000000000;17/01/22;16:42:49.0000000000;18/01/22;07:29:54.0759790980;755;1000;1002;16832;./codes/assignments/msfvenom/3/help
18/01/22;00:56:55.0000000000;17/01/22;16:42:49.0000000000;18/01/22;00:56:55.6796056580;644;1000;1002;300;./codes/assignments/msfvenom/3/help.c
18/01/22;00:56:56.0000000000;17/01/22;16:42:50.0000000000;18/01/22;07:29:54.0759790980;755;1000;1002;5888;./codes/assignments/msfvenom/3/reverse
18/01/22;00:56:57.0000000000;17/01/22;16:42:50.0000000000;18/01/22;00:56:57.8036056030;644;1000;1002;740;./codes/assignments/msfvenom/3/reverse.nasm
18/01/22;00:56:58.0000000000;17/01/22;16:42:50.0000000000;18/01/22;00:56:58.8956055760;644;1000;1002;2192;./codes/assignments/msfvenom/3/reverse.o
18/01/22;00:56:59.0000000000;17/01/22;16:42:50.0000000000;18/01/22;07:29:54.0759790980;755;1000;1002;18928;./codes/assignments/msfvenom/3/shellcode
